,loc1,loc2,name,location
992,광주광역시,광산구,수완드림점,"광주광역시 광산구 수완로50번길 11,  (수완동) 1층"
993,광주광역시,광산구,수완명진점,"광주광역시 광산구 수완로10번길 7,  (수완동) 1층"
994,광주광역시,광산구,수완무들점,"광주광역시 광산구 풍영로101번안길 19-2, (흑석동)"
995,광주광역시,광산구,수완원룸점,"광주광역시 광산구 수완로11번길 31, (신가동)"
996,광주광역시,광산구,수완해피점,"광주광역시 광산구 수완로74번길 11-4,  (수완동) 1층"
997,광주광역시,광산구,수완휴먼시아점,"광주광역시 광산구 하남대로261번길 11, 101  아름마을(신가동, 아름마을휴먼시아)"
998,경기도,용인시,수원IC점,"경기도 용인시 기흥구 덕영대로 2036, (상갈동)"
999,경기도,수원시,수원kt위즈파크1호점,"경기도 수원시 장안구 경수대로 893, 조원동KT위즈파크  (조원동) 2층"
1000,경기도,수원시,수원kt위즈파크2호점,"경기도 수원시 장안구 경수대로 893, 조원동수원KT위즈파크 루 외측(조원동) 2층 3호"
1001,경기도,수원시,수원갓매산점,경기도 수원시 팔달구 갓매산로19번길 28
1002,경기도,수원시,수원경기일보점,"경기도 수원시 장안구 경수대로973번길 18, (송죽동)"
1003,경기도,수원시,수원경서점,"경기도 수원시 팔달구 중부대로106번길 34, (인계동)"
1004,경기도,수원시,수원경수대로점,"경기도 수원시 권선구 경수대로395번길 20, (권선동)"
1005,경기도,수원시,수원고등점,"경기도 수원시 팔달구 고등로59번길 17,  (고등동)"
1006,경기도,수원시,수원고색점,"경기도 수원시 권선구 매송고색로 694, (고색동)"
1007,경기도,수원시,수원곡반정썬스타점,"경기도 수원시 권선구 곡선로49번길 32-20, (곡반정동, 곡반정빌딩)"
1008,경기도,수원시,수원곡반정점,"경기도 수원시 권선구 경수대로54번길 99-6, (곡반정동)"
1009,경기도,수원시,수원곡선점,"경기도 수원시 권선구 동수원로36번길 5-16, (곡반정동)"
1010,경기도,화성시,수원과학대점,"경기도 화성시 정남면 세자로 292, (보통리)"
1011,경기도,수원시,수원구운로점,"경기도 수원시 권선구 구운로85번길 47-15, 구운동  (구운동) 1층"
1012,경기도,수원시,수원구운점,"경기도 수원시 권선구 구운로 38, (구운동)"
1013,경기도,수원시,수원권선상록점,"경기도 수원시 권선구 세권로304번길 44, 권선동  (권선동) 1층"
1014,경기도,수원시,수원권선점,"경기도 수원시 권선구 권중로 158, (권선동) 벽산아파트"
1015,,,수원금곡소망점, 
1016,경기도,수원시,수원금곡점,"경기도 수원시 권선구 금곡로140번길 95-38, (호매실동) 101호"
1017,경기도,수원시,수원금곡호반점,경기도 수원시 권선구 매곡로 58
1018,경기도,수원시,수원꽃길점,경기도 수원시 장안구 수성로303번길 48
1019,경기도,수원시,수원뉴코아점,"경기도 수원시 팔달구 인계로166번길 15-2, (인계동)"
1020,경기도,수원시,수원당수점,"경기도 수원시 권선구 당진로15번길 24, 유천프라자 -102호(당수동)"
1021,경기도,화성시,수원대경상관점,경기도 화성시 봉담읍 와우안길 17 수원대학교
1022,경기도,화성시,수원대대광점,"경기도 화성시 봉담읍 고시길 28, (수기리)"
1023,,,수원대미래혁신관점, 
1024,경기도,수원시,수원대한대우점,"경기도 수원시 팔달구 권선로 477,  매산로2가(매산로2가, 대한대우) 1층"
