,loc1,loc2,name,location
23,서울특별시,강동구,명일우량점,"서울특별시 강동구 동남로71길 38, (명일동, 동양타워)"
24,서울특별시,강동구,명일점,"서울특별시 강동구 고덕로38길 47, 명일동  (명일동) 1층"
25,서울특별시,강동구,명일한미점,"서울특별시 강동구 양재대로 1629, 명일동 (명일동) 0호"
26,서울특별시,강동구,명일한영점,"서울특별시 강동구 동남로65길 25, (명일동)"
27,부산광역시,동래구,명장동양점,"부산광역시 동래구 명서로 162, (명장동)"
28,부산광역시,동래구,명장이편한점,"부산광역시 동래구 명장로64번길 6, (명장동) 창신아파트"
29,부산광역시,동래구,명장하이츠점,부산광역시 동래구 반송로273번길 7 명선하이츠
30,부산광역시,강서구,명지골든점,"부산광역시 강서구 명지오션시티4로 60, (명지동)"
31,,,명지국제금강2차점, 
32,부산광역시,강서구,명지국제대로점,"부산광역시 강서구 명지국제11로 51, (명지동)"
33,부산광역시,강서구,명지국제대방점,"부산광역시 강서구 명지국제6로 222, (명지동) 1층"
34,,,명지국제동서점, 
35,,,명지국제센트럴점, 
36,부산광역시,강서구,명지국제신도시점,"부산광역시 강서구 명지국제8로 257, 104호(명지동) 1층 104호"
37,,,명지국제중흥점, 
38,,,명지국제협성점, 
39,부산광역시,강서구,명지국제호반점,"부산광역시 강서구 명지국제5로 29, 호반베르디움 1차 상가 1층 115동 108호"
40,서울특별시,서대문구,명지대정문길점,"서울특별시 서대문구 거북골로 21,  (남가좌동) 1층"
41,경기도,용인시,명지대정은점,"경기도 용인시 처인구 명지로 116, (남동)"
42,경기도,용인시,명지대학생복지관점,"경기도 용인시 처인구 명지로 116, 학생복지관內남동  (남동) 2층"
43,부산광역시,강서구,명지두산위브점,"부산광역시 강서구 명지오션시티11로 22, (명지동, 두산위브포세이돈)"
44,경기도,용인시,명지사거리점,"경기도 용인시 처인구 중부대로 1299, (역북동)"
45,서울특별시,영등포구,명지성모병원점,"서울특별시 영등포구 대림로23길 13, (대림동)"
46,부산광역시,강서구,명지신호점,부산광역시 강서구 신호산단1로 76
47,부산광역시,강서구,명지원룸점,"부산광역시 강서구 명지오션시티8로34번길 2, (명지동)"
48,서울특별시,서대문구,명지전문대점,"서울특별시 서대문구 가좌로 139, (홍은동)"
49,서울특별시,서대문구,명지전문대학본관점,서울특별시 서대문구 가좌로 134 명지전문대학 (홍은동) 명지전문대학
50,서울특별시,서대문구,명지충암점,서울특별시 서대문구 명지대길 59
51,부산광역시,강서구,명지퀸덤1차점,"부산광역시 강서구 명지오션시티11로 51, (명지동) 영어도시퀸덤1차"
52,부산광역시,강서구,명지행복마을점,"부산광역시 강서구 명지오션시티10로 124, (명지동)"
53,경기도,안양시,명학역점,"경기도 안양시 만안구 덕천로 52, 청솔프라자 (안양동) 103호"
54,경상북도,경주시,모다아울렛경주점,"경상북도 경주시 천북면 산업로 4930, (모아리)"
55,경기도,광주시,모다아울렛곤지암점,경기도 광주시 초월읍 경충대로 907
56,대구광역시,달서구,모다아울렛대구점,대구광역시 달서구 달서대로 411 모다아울렛
57,대전광역시,유성구,모다아울렛대전점,대전광역시 유성구 대정로 5 모다아울렛
58,,,모다아울렛순천점, 
59,충청남도,천안시,모다아울렛천안아산점,"충청남도 천안시 서북구 공원로 196,  (불당동, 펜타포트)"
60,,,모다아울렛행담도점, 
61,부산광역시,사상구,모라리버빌점,부산광역시 사상구 사상로 512 모라리버빌
62,부산광역시,사상구,모라역점,"부산광역시 사상구 사상로 487, 늘벗한의원  (모라동)"
63,부산광역시,사상구,모라점,"부산광역시 사상구 모라로51번길 51, (모라동)"
64,제주특별자치도,서귀포시,모슬포점,"제주특별자치도 서귀포시 대정읍 상모대서로 25, (상모리)"
65,충청북도,청주시,모충조운점,"충청북도 청주시 서원구 쌍샘로 93, (모충동)"
66,전라북도,부안군,모항소나무에노을점,"전라북도 부안군 변산면 모항길 39-6, (도청리)"
67,전라북도,부안군,모항해나루가족호텔점,"전라북도 부안군 변산면 모항해변길 73, (도청리)"
68,경기도,용인시,모현스마일점,"경기도 용인시 처인구 모현면 문현로 352, (일산리)"
69,경기도,용인시,모현초부점,"경기도 용인시 처인구 모현면 백옥대로 1996, (초부리)"
70,전라북도,익산시,모현행복점,"전라북도 익산시 선화로3길 39-1, (모현동1가)"
71,서울특별시,양천구,목3동점,"서울특별시 양천구 목동중앙남로16나길 58, (목동)"
72,서울특별시,양천구,목4동점,"서울특별시 양천구 목동중앙남로5길 46, (목동)"
73,경기도,시흥시,목감로얄점,"경기도 시흥시 목감둘레로 253-5, (목감동) 목감로얄팰리스2"
74,경기도,시흥시,목감키움점,"경기도 시흥시 목감남서로 9-27, (조남동)"
75,서울특별시,양천구,목동11단지점,"서울특별시 양천구 목동동로 10, (신정동, 목동신시가지11단지아파트)"
76,서울특별시,양천구,목동14단지점,서울특별시 양천구 목동동로 130 목동신시가지아파트14단지
77,서울특별시,양천구,목동1호점,"서울특별시 양천구 목동서로2길 20, (목동)"
78,서울특별시,양천구,목동41타워점,"서울특별시 양천구 목동동로 293, (목동)"
79,서울특별시,양천구,목동5단지점,"서울특별시 양천구 목동동로 350, (목동, 목동신시가지5단지아파트)"
80,서울특별시,양천구,목동7호점,"서울특별시 양천구 목동중앙서로7가길 31, (목동)"
81,서울특별시,양천구,목동그린타운점,"서울특별시 양천구 목동동로 411,  (목동, 부영그린타운3차)"
82,서울특별시,양천구,목동낙천대점,"서울특별시 양천구 목동중앙북로 50, (목동)"
83,서울특별시,양천구,목동달마을점,"서울특별시 양천구 목동중앙본로 42, (목동)"
84,서울특별시,양천구,목동동로점,"서울특별시 양천구 목동서로 285, 황금프라자  (신정동)"
85,서울특별시,양천구,목동드림타워점,서울특별시 양천구 목동동로 233-1 드림타워
86,서울특별시,양천구,목동등촌로점,"서울특별시 양천구 등촌로 214, (목동)"
87,서울특별시,강서구,목동먹자촌점,"서울특별시 강서구 곰달래로60가길 4,  (화곡동) 1층"
88,서울특별시,양천구,목동사러가점,서울특별시 양천구 목동중앙북로16길 3
89,서울특별시,양천구,목동상떼빌점,"서울특별시 양천구 목동중앙로3길 16, (목동)"
90,,,목동센트럴푸르지오점, 
91,서울특별시,양천구,목동아카데미점,"서울특별시 양천구 오목로 276-6, (목동)"
92,서울특별시,양천구,목동역점,"서울특별시 양천구 목동로 185, (신정동)"
93,서울특별시,양천구,목동오거리점,서울특별시 양천구 신정중앙로23길 3 청곡빌딩 (신정동) 청곡빌딩
94,서울특별시,양천구,목동원룸점,서울특별시 양천구 목동중앙북로7가길 43
95,서울특별시,양천구,목동월드타워점,"서울특별시 양천구 목동서로 77, (목동)"
96,서울특별시,양천구,목동중앙로점,서울특별시 양천구 목동중앙본로 109
97,서울특별시,양천구,목동케이티점,"서울특별시 양천구 목동서로 213, (목동)"
98,서울특별시,양천구,목동타운점,"서울특별시 양천구 목동로 210, 타운빌딩  (목동)"
99,서울특별시,양천구,목동파리공원점,"서울특별시 양천구 목동동로 339, (목동, 목동트윈빌)"
100,서울특별시,양천구,목동평화점,"서울특별시 양천구 목동동로 387, (목동)"
101,서울특별시,양천구,목동하이베라스점,"서울특별시 양천구 목동서로 37, (목동)"
102,서울특별시,양천구,목동하이페리온점,"서울특별시 양천구 오목로 300, (목동, 하이페리온2차)"
103,서울특별시,양천구,목동한가람점,서울특별시 양천구 목동동로 435
104,서울특별시,양천구,목동한영점,"서울특별시 양천구 목동중앙남로14가길 49, (목동)"
105,서울특별시,양천구,목동현대점,"서울특별시 양천구 목동중앙서로7길 17, (목동)"
106,대전광역시,서구,목원대생활관점,대전광역시 서구 도안북로 88 목원대학교
107,대전광역시,서구,목원대중앙도서관점,"대전광역시 서구 도안북로 88, 도안동  B(도안동) 1층"
108,대전광역시,서구,목원대학사점,"대전광역시 서구 도안북로118번길 26, (도안동)"
109,충청남도,천안시,목천부영점,충청남도 천안시 동남구 목천읍 삼성5길 62 제일아이조움프라자
110,전라남도,목포시,목포광명점,전라남도 목포시 석현로 38 광명샤인빌
111,전라남도,목포시,목포광장점,"전라남도 목포시 원형동로 10, (상동)"
112,전라남도,목포시,목포기독병원점,"전라남도 목포시 백년대로 303,  (상동) 1층"
113,전라남도,무안군,목포대점,"전라남도 무안군 청계면 도림길 87-23, (도림리)"
114,전라남도,무안군,목포대하늘점,"전라남도 무안군 청계면 승달산길 41, (도림리)"
115,전라남도,목포시,목포등대점,"전라남도 목포시 북항로166번길 4,  (산정동, 종원청해) 102동"
116,전라남도,목포시,목포명륜점,"전라남도 목포시 수문로 5, (명륜동)"
117,전라남도,목포시,목포백련점,"전라남도 목포시 연산백련로7번길 2-22,  (연산동) 1층"
118,전라남도,목포시,목포보건소점,"전라남도 목포시 원산로 45, 상가동  (산정동) 1층"
119,전라남도,목포시,목포북항점,"전라남도 목포시 북항로 177, (죽교동)"
120,전라남도,목포시,목포블래스점,전라남도 목포시 산정로 169-1
121,전라남도,목포시,목포비파점,"전라남도 목포시 백년대로337번길 20, (상동)"
122,전라남도,목포시,목포산정대로점,"전라남도 목포시 원산로 101, (산정동)"
123,전라남도,목포시,목포산정점,"전라남도 목포시 원산로 67, 주상복합상가 106(산정동)"
124,전라남도,목포시,목포삼학도점,전라남도 목포시 삼학로 124
125,전라남도,목포시,목포삼학하이츠점,전라남도 목포시 자유로 88
126,전라남도,목포시,목포상동점,"전라남도 목포시 양을로532번길 10, (상동)"
127,전라남도,목포시,목포세진점,전라남도 목포시 해안로249번길 17 (보광동3가) 1층
128,전라남도,목포시,목포시네마점,"전라남도 목포시 원형동로 53, (상동) 7호"
129,전라남도,목포시,목포실크밸리점,"전라남도 목포시 청호로219번길 51, 목포신안실크밸리7차아파트 상가(죽교동) B동 102호"
130,전라남도,목포시,목포역점,"전라남도 목포시 영산로 100, (호남동)"
131,전라남도,목포시,목포연산주공점,"전라남도 목포시 원산중앙로 109-1, 상가(연산동, 연산주공5단지)"
132,전라남도,목포시,목포우리점,"전라남도 목포시 신흥로59번길 18, (상동)"
133,전라남도,목포시,목포우성점,"전라남도 목포시 신흥로 12, (상동)"
134,전라남도,목포시,목포우진점,"전라남도 목포시 영산로 607, (석현동, 우진아트빌) 101호"
135,전라남도,목포시,목포유정점,"전라남도 목포시 영산로 258, (용당동)"
136,전라남도,목포시,목포이로점,"전라남도 목포시 이로로 6, (용해동)"
137,전라남도,목포시,목포제일점,"전라남도 목포시 옥암로54번길 27, 상가  (옥암동) 1층"
138,전라남도,목포시,목포죽교점,"전라남도 목포시 북항로 93, (죽교동)"
139,전라남도,목포시,목포착한점,"전라남도 목포시 하당로 181-1, (상동)"
140,전라남도,목포시,목포천년가점,전라남도 목포시 연산백련로 1번길 79
141,전라남도,목포시,목포천년나무점,"전라남도 목포시 양을로41번길 2, (산정동)"
142,전라남도,목포시,목포터미널점,"전라남도 목포시 영산로 519, (상동)"
143,전라남도,목포시,목포포미타운점,"전라남도 목포시 포미로 24, (용해동, 포미타운주공2단지아파트) 104호"
144,전라남도,목포시,목포한사랑점,"전라남도 목포시 백년대로337번길 8, 상동  (상동)"
145,전라남도,목포시,목포항구점,"전라남도 목포시 해안로 175-1, (해안동1가)"
146,전라남도,목포시,목포홈플러스점,"전라남도 목포시 영산로 305-2, (용당동)"
147,전라남도,목포시,목포환영점,전라남도 목포시 영산로 695
148,경기도,수원시,못골프리미엄점,"경기도 수원시 팔달구 세지로 373-4, (지동)"
149,울산광역시,남구,무거대학로점,"울산광역시 남구 대학로1번길 35, (무거동)"
150,울산광역시,남구,무거삼호점,"울산광역시 남구 어은로 28, (무거동)"
151,울산광역시,남구,무거옥현로점,"울산광역시 남구 옥현로 51, (무거동)"
152,울산광역시,남구,무거원룸점,"울산광역시 남구 신복로72번길 28-27, (무거동) 101호"
153,울산광역시,남구,무거한라점,울산광역시 남구 대학로147번길 49
154,울산광역시,남구,무거해오름점,"울산광역시 남구 대학로147번길 23-2, (무거동)"
155,울산광역시,남구,무거햇살점,"울산광역시 남구 신복로46번길 7,  (무거동) 1층"
156,충청북도,음성군,무극백화점,"충청북도 음성군 금왕읍 금석로 52-3, (무극리)"
157,강원도,원주시,무실으뜸점,"강원도 원주시 만대로 178, (무실동)"
158,서울특별시,서대문구,무악재역점,"서울특별시 서대문구 통일로 354, 수정상가 (홍제동) 1층 102호"
159,전라남도,무안군,무안공항점,"전라남도 무안군 망운면 공항로 970-260, 무안국제공항  (피서리)"
160,전라남도,무안군,무안낙지골점,"전라남도 무안군 무안읍 무안로 491, (성남리)"
161,전라남도,무안군,무안일로점,"전라남도 무안군 일로읍 일로중앙로 31, (월암리)"
162,전라남도,무안군,무안중앙점,"전라남도 무안군 무안읍 면성1길 113, (성남리)"
163,전라남도,무안군,무안창포점,전라남도 무안군 무안읍 창포로 55
164,전라남도,무안군,무안청계점,"전라남도 무안군 청계면 영산로 1693, (도림리)"
165,전라남도,무안군,무안해제중앙점,"전라남도 무안군 해제면 봉대로 38, 목포무안신안축산농협해제  지점(신정리)"
166,전라남도,무안군,무안현경점,"전라남도 무안군 현경면 현해로 83, (외반리)"
167,경상북도,상주시,무양점,"경상북도 상주시 삼백로 80, (무양동)"
168,인천광역시,중구,무의도점,"인천광역시 중구 대무의로 72-1, (무의동)"
169,경상남도,통영시,무전동원룸점,"경상남도 통영시 안개4길 58, (무전동)"
170,경상남도,통영시,무전로즈힐점,"경상남도 통영시 무전1길 50, (무전동)"
171,전라북도,무주군,무주구천동점,"전라북도 무주군 설천면 구천동1로 150, (삼공리)"
172,전라북도,무주군,무주그린점,"전라북도 무주군 설천면 구천동1로 1-7, (삼공리)"
173,전라북도,무주군,무주대로점,"전라북도 무주군 설천면 구천동로 1081, (심곡리)"
174,전라북도,무주군,무주리조트개나리점,전라북도 무주군 만선로 185 무주리조트(심곡리)
175,전라북도,무주군,무주리조트만선점,전라북도 무주군 설천면 만선로 185 무주리조트
176,전라북도,무주군,무주리조트삼거리점,"전라북도 무주군 설천면 구천동로 1099, (심곡리)"
177,전라북도,무주군,무주리조트설천점,전라북도 무주군 설천면 만선로 185 무주리조트
178,전라북도,무주군,무주리조트유스호스텔,전라북도 무주군 설천면 만선로 185 무주리조트
179,전라북도,무주군,무주리조트햇님점,전라북도 무주군 설천면 만선로 185 무주리조트
180,전라북도,무주군,무주만남의광장점,"전라북도 무주군 무주읍 무주로 1739, (가옥리)"
181,전라북도,무주군,무주민들레점,"전라북도 무주군 설천면 만선로 185, (심곡리)"
182,전라북도,무주군,무주반딧불점,"전라북도 무주군 무주읍 단천로 37, (읍내리)"
183,전라북도,무주군,무주설천중앙점,"전라북도 무주군 설천면 무설로 1577, (소천리)"
184,전라북도,무주군,무주안성점,"전라북도 무주군 안성면 안성로 291-1, (장기리)"
185,전라북도,무주군,무주장터점,전라북도 무주군 무주읍 장터로 15
186,전라북도,무주군,무주한풍루점,"전라북도 무주군 무주읍 한풍루로 323, (당산리)"
187,전라북도,무주군,무주행복점,"전라북도 무주군 무주읍 향학로 67, (읍내리) 336동 8호"
188,대구광역시,북구,무지개점,"대구광역시 북구 침산로21길 24, (침산동, 대한동아무지개) 109동 102호"
189,경상북도,경산시,무학센타점,경상북도 경산시 하양읍 금송로 61
190,서울특별시,중랑구,묵동도깨비점,"서울특별시 중랑구 공릉로12가길 45, (묵동)"
191,서울특별시,중랑구,묵동먹골역점,"서울특별시 중랑구 공릉로2가길 28, (묵동, 영광주택) 101호"
192,서울특별시,중랑구,묵동사랑점,"서울특별시 중랑구 중랑역로 258, (묵동)"
193,서울특별시,중랑구,묵동위더스빌점,"서울특별시 중랑구 동일로 942,  (묵동, 위더스빌) 1동"
194,서울특별시,중랑구,묵동중앙점,"서울특별시 중랑구 동일로156길 30, 지층(묵동)"
195,경기도,남양주시,묵현성림점,"경기도 남양주시 화도읍 먹갓로28번길 11, (묵현리)"
196,경기도,남양주시,묵현중앙점,"경기도 남양주시 화도읍 묵현로 17, (묵현리)"
197,경기도,남양주시,묵현천마점,"경기도 남양주시 화도읍 먹갓로 51-12, (묵현리)"
198,경상북도,문경시,문경STX리조트점,"경상북도 문경시 농암면 청화로 509, 내서리  (내서리)"
199,경상북도,문경시,문경가은점,"경상북도 문경시 가은읍 대야로 2452-1, (왕능리)"
200,,,문경모전보건당점, 
201,경상북도,문경시,문경모전여중점,경상북도 문경시 돈달로 10
202,경상북도,문경시,문경모전점,"경상북도 문경시 당교로 199, (모전동)"
203,경상북도,문경시,문경모전천점,"경상북도 문경시 반쟁이1길 14, (모전동, E-센스뷰) A동 101호"
204,경상북도,문경시,문경새재리조트점,"경상북도 문경시 문경읍 웰빙타운길 7-12, (고요리)"
205,경상북도,문경시,문경시청점,"경상북도 문경시 시청1길 19, (모전동)"
206,경상북도,문경시,문경점,"경상북도 문경시 상신로 15-4, (점촌동)"
207,경상북도,문경시,문경제일점,"경상북도 문경시 중앙로 45, (모전동)"
208,경상북도,문경시,문경코아루점,"경상북도 문경시 당교6길 25, 106(모전동, 문경코아루아파트) 107호"
209,경상북도,문경시,문경흥덕보건당점,"경상북도 문경시 중앙로 268, (흥덕동)"
210,경상북도,문경시,문경흥덕점,"경상북도 문경시 신흥1길 2, (흥덕동)"
211,경상북도,포항시,문덕강변점,"경상북도 포항시 남구 오천읍 냉천로 358, (문덕리)"
212,경상북도,포항시,문덕드림점,"경상북도 포항시 남구 오천읍 문덕로 12, (문덕리)"
213,경상북도,포항시,문덕중앙점,"경상북도 포항시 남구 오천읍 냉천로 386, (문덕리)"
214,경상북도,포항시,문덕포은점,"경상북도 포항시 남구 오천읍 철강로705번길 12, (문덕리)"
215,경상북도,포항시,문덕하와이점,"경상북도 포항시 남구 오천읍 문덕로11번길 19, (문덕리)"
216,서울특별시,영등포구,문래남부점,"서울특별시 영등포구 선유로 40, (문래동3가)"
217,서울특별시,영등포구,문래남부지원점,"서울특별시 영등포구 도림로 475, (문래동4가)"
218,서울특별시,영등포구,문래동주점,"서울특별시 영등포구 문래로 82, (문래동3가, 문래동현대홈타운아파트)"
219,서울특별시,영등포구,문래라이프점,서울특별시 영등포구 경인로77길 21 남성맨션아파트
220,서울특별시,영등포구,문래벤처점,"서울특별시 영등포구 선유로 70, (문래동3가)"
221,서울특별시,영등포구,문래벽산점,"서울특별시 영등포구 경인로71길 70, (문래동5가)"
222,서울특별시,영등포구,문래아카데미점,"서울특별시 영등포구 문래로 89, (문래동3가)"
223,서울특별시,영등포구,문래페르마타점,"서울특별시 영등포구 선유서로 15, (문래동5가)"
224,서울특별시,영등포구,문래한신점,"서울특별시 영등포구 문래로20길 14, (문래동3가, 물래공원한신아파트)"
225,강원도,원주시,문막경동대정문점,강원도 원주시 문막읍 법후로 861
226,강원도,원주시,문막대로점,"강원도 원주시 문막읍 원문로 1625, (건등리)"
227,강원도,원주시,문막주공푸른점,"강원도 원주시 문막읍 원문로 1682, (건등리)"
228,경기도,파주시,문발산업단지점,"경기도 파주시 지목로 10, (신촌동)"
229,경기도,파주시,문발중앙점,"경기도 파주시 꽃창포길 14, (문발동)"
230,경상남도,진주시,문산IC점,"경상남도 진주시 문산읍 월아산로 1121, (소문리)"
231,경기도,파주시,문산경기북점,"경기도 파주시 문산읍 문산역로 75, (문산리)"
232,경기도,파주시,문산당동점,"경기도 파주시 문산읍 방촌로 1675-20, 무척조은병원  (당동리)"
233,경기도,파주시,문산로터리점,"경기도 파주시 문산읍 사임당로 11, (선유리, 양우내안애2단지아파트)"
234,경기도,파주시,문산본점,"경기도 파주시 문산읍 문향로 59-1, (문산리)"
235,경기도,파주시,문산신원점,"경기도 파주시 문산읍 방촌로 1646, (문산리, 신원아침도시)"
236,경기도,파주시,문산터미널점,"경기도 파주시 문산읍 문향로 74, (문산리)"
237,경상남도,창원시,문성대중앙도서관점,"경상남도 창원시 의창구 충혼로 91, 창원문성대학 관(두대동) 2층 9호"
238,경상남도,창원시,문성대학교2호점,경상남도 창원시 의창구 충혼로 91 창원문성대학
239,울산광역시,울주군,문수데시앙점,"울산광역시 울주군 청량면 율리영해2길 6, (율리, 문수데시앙1단지아파트)"
240,대구광역시,달성군,문양삼거리점,대구광역시 달성군 다사읍 달구벌대로 466
241,서울특별시,송파구,문정공원점,"서울특별시 송파구 송이로31길 6, (문정동)"
242,서울특별시,송파구,문정그린점,"서울특별시 송파구 동남로2길 4, (문정동)"
243,,,문정대명벨리온점, 
244,서울특별시,송파구,문정대신점,"서울특별시 송파구 새말로17길 16-6, (문정동, 올림픽빌라트)"
245,서울특별시,송파구,문정로데오점,"서울특별시 송파구 송파대로22길 21, (문정동)"
246,서울특별시,송파구,문정무지개점,"서울특별시 송파구 동남로8길 4, (문정동)"
247,서울특별시,송파구,문정시영점,"서울특별시 송파구 송이로31길 36, (문정동)"
248,,,문정엠스테이트1호점, 
249,,,문정엠스테이트2호점, 
250,서울특별시,송파구,문정역점,"서울특별시 송파구 문정로 19, 미성빌딩  (문정동)"
251,서울특별시,송파구,문정유탑점,"서울특별시 송파구 법원로6길 7, (문정동) 103호"
252,서울특별시,송파구,문정장지점,"서울특별시 송파구 새말로10길 8-1, 대광빌딩  (문정동)"
253,서울특별시,송파구,문정지와이유점,"서울특별시 송파구 송이로36길 52-10, (문정동)"
254,,,문정테라타워점, 
255,서울특별시,송파구,문정파인타운점,서울특별시 송파구 새말로 153 삼봉빌딩
256,,,문정프라비다점, 
257,,,문정한스바이오메드점, 
258,인천광역시,남구,문학허브점,"인천광역시 남구 소성로 333,  (문학동) 1층"
259,부산광역시,남구,문현그린점,"부산광역시 남구 고동골로78번길 64, 문현동  (문현동) 1층"
260,부산광역시,남구,문현로타리점,"부산광역시 남구 우암로 380, 필지(문현동) 1호"
261,부산광역시,남구,문현하나점,"부산광역시 남구 전포대로 69, (문현동)"
262,부산광역시,남구,문현혁신점,"부산광역시 남구 전포대로91번길 27, (문현동)"
263,충청북도,충주시,문화대로점,"충청북도 충주시 중원대로 3467, (문화동)"
264,부산광역시,동구,문화병원점,"부산광역시 동구 범일로 119, (범일동)"
265,광주광역시,북구,문흥점,"광주광역시 북구 문산로 41, (문흥동)"
266,광주광역시,북구,문흥현대점,"광주광역시 북구 대천로157번길 88-2,  (문흥동) 1층"
267,경상남도,양산시,물금나래점,경상남도 양산시 물금읍 야리2길 9 나래센트럴파크
268,,,물금대방5차점, 
269,경상남도,양산시,물금라온점,"경상남도 양산시 물금읍 범어로 102, (범어리) 103호"
270,경상남도,양산시,물금반도점,"경상남도 양산시 물금읍 백호로 91, (범어리, 반도유보라4차아파트)"
271,경상남도,양산시,물금범어점,"경상남도 양산시 물금읍 목화로 49, (범어리) 9호"
272,경상남도,양산시,물금부영1차점,"경상남도 양산시 물금읍 물금로 134, (가촌리, 양산물금사랑으로부영1단지)"
273,경상남도,양산시,물금부영2차점,"경상남도 양산시 물금읍 청운로 131, (가촌리, 양산물금사랑으로부영2단지)"
274,경상남도,양산시,물금양우점,"경상남도 양산시 물금읍 물금로 157, (가촌리)"
275,경상남도,양산시,물금우리점,"경상남도 양산시 물금읍 물금로 13, (물금리) 111호"
276,경상남도,양산시,물금조양점,"경상남도 양산시 물금읍 야리4길 3, (범어리)"
277,경상남도,양산시,물금중부점,"경상남도 양산시 물금읍 물금1길 42, (물금리)"
278,경상남도,양산시,물금청송점,"경상남도 양산시 물금읍 목화로 75-1, (범어리)"
279,강원도,양양군,물치항점,"강원도 양양군 강현면 동해대로 3601, (물치리)"
280,서울특별시,강남구,미가마트점,"서울특별시 강남구 일원로 81, 본관일원동 지(일원동) 1층 하호"
281,경기도,성남시,미금대영점,"경기도 성남시 분당구 미금일로90번길 22, (구미동)"
282,경기도,성남시,미금씨티밸리점,"경기도 성남시 분당구 성남대로171번길 17, (금곡동) 104호"
283,경기도,성남시,미금청솔마을점,"경기도 성남시 분당구 미금로 215, 청솔마을동(금곡동, 청솔마을대원8단지아파트) 1동 113호"
284,경기도,성남시,미금헤리츠점,"경기도 성남시 분당구 성남대로 151, (구미동) 1층 110호"
285,인천광역시,중구,미단유커타운점,"인천광역시 중구 자연대로 701,  (운북동) 1층"
286,,,미사18단지점, 
287,,,미사8단지점, 
288,경기도,하남시,미사강변점,"경기도 하남시 미사강변한강로 222,  (망월동) 1층"
289,경기도,하남시,미사리버뷰점,경기도 하남시 미사강변한강로 10-1 (선동) 상가동
290,경기도,하남시,미사리카페촌점,"경기도 하남시 미사동로40번길 17, (미사동)"
291,경기도,하남시,미사미소점,"경기도 하남시 미사강변한강로136번길 23, (망월동)"
292,,,미사본점, 
293,경기도,하남시,미사부영점,경기도 하남시 미사강변동로 20-2
294,,,미사빌리지점, 
295,,,미사센트럴자이점, 
296,,,미사원프라자점, 
297,경기도,하남시,미사점,"경기도 하남시 아리수로 565-4, (망월동, 미사강변도시13단지아파트) 106호"
298,경기도,하남시,미사중앙점,"경기도 하남시 아리수로 565-1, (망월동, 미사강변도시13단지아파트) 101호"
299,,,미사타운점, 
300,서울특별시,강북구,미아그린점,"서울특별시 강북구 삼양로 287, (미아동) 1층 2호"
301,서울특별시,강북구,미아대성점,"서울특별시 강북구 도봉로34길 57, 행복빌라 지하(미아동) 1층 1호"
302,서울특별시,강북구,미아대양점,"서울특별시 강북구 도봉로 132, (미아동)"
303,서울특별시,강북구,미아동부점,"서울특별시 강북구 도봉로13길 58,  (미아동) 1층"
304,서울특별시,강북구,미아마인점,서울특별시 강북구 인수봉로 57
305,서울특별시,강북구,미아봉실점,서울특별시 강북구 도봉로68길 11-3
306,서울특별시,강북구,미아삼성점,서울특별시 강북구 삼양로27길 4
