,loc1,loc2,name,location
82,경상남도,창녕군,부곡스포츠파크점,"경상남도 창녕군 부곡면 온천로 684, (부곡리)"
83,부산광역시,금정구,부곡쌍용점,"부산광역시 금정구 수림로 25, (부곡동, 쌍용)"
84,부산광역시,금정구,부곡우신점,"부산광역시 금정구 중앙대로1667번길 8, (부곡동) 우신뉴타운아파트"
85,부산광역시,금정구,부곡점,"부산광역시 금정구 중앙대로1719번길 37, (부곡동)"
86,경상북도,김천시,부곡중앙로점,"경상북도 김천시 부곡중앙4길 2,  (부곡동) 1층"
87,경기도,군포시,부곡중앙점,"경기도 군포시 송부로221번길 6, (부곡동)"
88,부산광역시,금정구,부곡푸른점,부산광역시 금정구 동현로 50
89,경상남도,밀양시,부대밀양캠퍼스점,"경상남도 밀양시 삼랑진읍 숭진석탑길 70-36, (숭진리)"
90,부산광역시,부산진구,부산가야점,"부산광역시 부산진구 엄광로 215, (가야동)"
91,부산광역시,연제구,부산거제2호점,"부산광역시 연제구 해맞이로77번길 51, (거제동) 리버빌"
92,부산광역시,연제구,부산거제대로점,"부산광역시 연제구 거제대로 254, (거제동)"
93,부산광역시,연제구,부산거제점,부산광역시 연제구 해맞이로 77-1
94,부산광역시,연제구,부산경상대학경상관점,"부산광역시 연제구 고분로 170, 부산경상대학  경상관내(연산동)"
95,부산광역시,북구,부산과학기술대학점,"부산광역시 북구 시랑로132번길 73,  하(구포동) 1층"
96,부산광역시,연제구,부산교대점,"부산광역시 연제구 여고로 76, (거제동)"
97,부산광역시,북구,부산구포점,"부산광역시 북구 시랑로 162, (구포동)"
98,부산광역시,남구,부산국제금융센터점,부산광역시 남구 문현금융로 40 부산국제금융센터
99,부산광역시,북구,부산금곡점,부산광역시 북구 효열로 211
100,부산광역시,서구,부산꽃동네점,부산광역시 서구 꽃마을로 159
101,부산광역시,서구,부산남부민동점,"부산광역시 서구 천마로 57, (남부민동, 대동맨션)"
102,부산광역시,중구,부산남포점,부산광역시 중구 남포길 31
103,부산광역시,부산진구,부산당감점,"부산광역시 부산진구 백양대로136번길 41, (당감동)"
104,부산광역시,금정구,부산대금조점,"부산광역시 금정구 금강로321번길 61, (장전동)"
105,부산광역시,금정구,부산대정문점,"부산광역시 금정구 부산대학로 45-1, (장전동)"
106,부산광역시,중구,부산대청로점,부산광역시 중구 대청로 127
107,부산광역시,금정구,부산대학교앞역점,"부산광역시 금정구 장전온천천로 48, 지하철역사내  (장전동)"
108,부산광역시,금정구,부산대학역점,"부산광역시 금정구 부곡온천천로 32, (부곡동)"
109,부산광역시,금정구,부산대행운점,"부산광역시 금정구 금강로279번길 2, (장전동)"
110,부산광역시,북구,부산덕천점,부산광역시 북구 백양대로 1187
111,부산광역시,동래구,부산동래점,"부산광역시 동래구 온천천로 147, (명륜동)"
112,부산광역시,북구,부산만덕주공점,"부산광역시 북구 함박봉로140번길 21, (만덕동, 만덕주공3단지아파트)"
113,부산광역시,남구,부산문현점,부산광역시 남구 수영로39번길 29-14
114,부산광역시,강서구,부산물류터미널점,"부산광역시 강서구 녹산산업북로 119, 관리사무동 (송정동) 1동 105호"
115,,,부산범일LH점, 
116,부산광역시,사상구,부산벤처타워점,부산광역시 사상구 모라로 22 (모라동)
117,부산광역시,중구,부산부평점,"부산광역시 중구 흑교로 11-1, (부평동3가) 1층 1동 1호"
118,부산광역시,사상구,부산사상점,"부산광역시 사상구 사상로223번길 40, 홀인원골프  (괘법동)"
119,부산광역시,사상구,부산사상터미널점,"부산광역시 사상구 사상로 201, 서부시외버스터미널  (괘법동)"
120,부산광역시,부산진구,부산서면역점,"부산광역시 부산진구 중앙대로 730, 선서면역내상가 부전동 부전동(부전동) 2호"
121,부산광역시,수영구,부산수영점,"부산광역시 수영구 감포로88번길 3, (민락동)"
122,부산광역시,동구,부산수정동점,"부산광역시 동구 망양로 836, (수정동)"
123,부산광역시,부산진구,부산시민공원북문점,부산광역시 부산진구 동평로 273 금오파크뷰
124,부산광역시,부산진구,부산시민공원점,"부산광역시 부산진구 새싹로 82-3, (범전동)"
125,부산광역시,부산진구,부산시청점,"부산광역시 부산진구 중앙대로 990, (양정동)"
126,부산광역시,연제구,부산시청지하철역점,"부산광역시 연제구 중앙대로 999, 부산시청  지하철역 내(연산동)"
127,부산광역시,동래구,부산안락점,부산광역시 동래구 연안로 74 (안락동) 안락뜨란채 2단지 아파트 상가 101호 1층 101호
128,부산광역시,부산진구,부산양정점,"부산광역시 부산진구 양지로 6-1, (양정동)"
129,부산광역시,동구,부산역점,"부산광역시 동구 중앙대로 203, (초량동)"
130,부산광역시,동구,부산역중앙점,부산광역시 동구 중앙대로214번길 3-12
131,부산광역시,연제구,부산연산점,"부산광역시 연제구 중앙대로 1091, (연산동)"
132,부산광역시,중구,부산영주동점,"부산광역시 중구 대영로 221, (영주동)"
133,,,부산영화박물관점, 
134,부산광역시,중구,부산자갈치점,부산광역시 중구 자갈치로23번길 2
135,부산광역시,동구,부산제일점,"부산광역시 동구 중앙대로196번길 6-14, (초량동)"
136,부산광역시,부산진구,부산조방점,"부산광역시 부산진구 자유평화로 21-13, (범천동)"
137,부산광역시,동구,부산지하철역점,"부산광역시 동구 중앙대로 206, 부산지하철역내  (초량동)"
138,부산광역시,부산진구,부산진포돌이점,"부산광역시 부산진구 부전로111번길 14, (부전동)"
139,부산광역시,동구,부산초량예스점,부산광역시 동구 중앙대로241번길 22
140,부산광역시,동구,부산초량제일점,부산광역시 동구 중앙대로286번길 4
141,부산광역시,서구,부산충무동점,"부산광역시 서구 천마로 201, (충무동3가)"
142,부산광역시,중구,부산포레호텔점,부산광역시 중구 구덕로 54-1
143,부산광역시,북구,부산폴리텍이레점,"부산광역시 북구 만덕대로155번길 60, (덕천동)"
144,부산광역시,금정구,부산회동점,"부산광역시 금정구 개좌로 233, (회동동)"
145,전라북도,익산시,부송미소점,"전라북도 익산시 선화로73길 28, (부송동)"
146,전라북도,익산시,부송중앙점,"전라북도 익산시 하나로10길 68, (부송동)"
147,전라북도,부안군,부안격포점,"전라북도 부안군 변산면 격포항길 31, (격포리)"
148,전라북도,부안군,부안계화점,전라북도 부안군 계화면 간재로 411 (창북리)
149,,,부안고사포점, 
150,전라북도,부안군,부안내소사점,"전라북도 부안군 진서면 내소사로 177, (석포리)"
151,전라북도,부안군,부안미소점,"전라북도 부안군 부안읍 번영로 106, (서외리)"
152,전라북도,부안군,부안상록점,"전라북도 부안군 변산면 변산로 3199, (도청리)"
153,전라북도,부안군,부안역리점,"전라북도 부안군 행안면 염소로 11, (역리)"
154,전라북도,부안군,부안점,"전라북도 부안군 부안읍 석정로 223, (봉덕리)"
155,,,부안줄포로드점, 
156,전라북도,부안군,부안채석강점,"전라북도 부안군 변산면 채석강길 9, (격포리)"
157,서울특별시,종로구,부암럭키점,서울특별시 종로구 백석동길 15
158,부산광역시,부산진구,부암마제스타워점,"부산광역시 부산진구 동평로 197, (부암동) 마제스타워서면"
159,부산광역시,부산진구,부암쌍용점,"부산광역시 부산진구 시민공원로 11, (부암동, 쌍용스윗닷홈스카이)"
160,부산광역시,부산진구,부암점,"부산광역시 부산진구 신천대로 204, (부암동)"
161,부산광역시,부산진구,부암화승점,"부산광역시 부산진구 당감로 79, (부암동, 화승)"
162,,,부여규암점, 
163,충청남도,부여군,부여동남점,"충청남도 부여군 부여읍 계백로 300, (동남리)"
164,충청남도,부여군,부여로터리점,"충청남도 부여군 부여읍 석목로 3, (석목리)"
165,충청남도,부여군,부여반산점,"충청남도 부여군 규암면 흥수로 885, (반산리)"
166,충청남도,부여군,부여사비점,충청남도 부여군 부여읍 사비로 60-1
167,충청남도,부여군,부여석성점,"충청남도 부여군 석성면 증산로39번길 1, (증산리)"
168,충청남도,부여군,부여쌍북점,"충청남도 부여군 부여읍 성왕로 318, (쌍북리)"
169,충청남도,부여군,부여왕궁점,"충청남도 부여군 부여읍 성왕로352번길 9, (쌍북리, 왕궁아파트)"
170,충청남도,부여군,부여은산점,"충청남도 부여군 은산면 충의로676번길 1, (신대리)"
171,충청남도,부여군,부여점,"충청남도 부여군 부여읍 성왕로 228, (구아리)"
172,충청남도,부여군,부여중앙점,"충청남도 부여군 부여읍 중앙로 8, (구아리)"
173,충청남도,부여군,부여홍산점,"충청남도 부여군 홍산면 홍산로 47, (남촌리)"
174,서울특별시,중구,부영사옥점,"서울특별시 중구 세종대로9길 42, 부영빌딩  (서소문동)"
175,서울특별시,중구,부영태평점,"서울특별시 중구 세종대로 55, (태평로2가) 부영태평빌딩"
176,부산광역시,서구,부용동원룸점,"부산광역시 서구 구덕로250번길 17, (부용동1가)"
177,경기도,의정부시,부용초교점,경기도 의정부시 오목로 73 한라비발디아파트
178,경상남도,김해시,부원아이스퀘어점,"경상남도 김해시 김해대로 2342, (부원동, 부원역푸르지오)"
179,부산광역시,부산진구,부전그린점,부산광역시 부산진구 부전로140번길 25
180,부산광역시,부산진구,부전로타리점,"부산광역시 부산진구 새싹로 14, (부전동)"
181,부산광역시,부산진구,부전서전로점,부산광역시 부산진구 서전로9번길 19
182,부산광역시,부산진구,부전점,"부산광역시 부산진구 서면문화로 7, (부전동)"
183,부산광역시,부산진구,부전지하철역점,"부산광역시 부산진구 중앙대로 786, 부전지하철역내  (부전동)"
184,경기도,부천시,부천SK채움주유소점,경기도 부천시 길주로 386 고객제일주유소
185,경기도,부천시,부천강남점,"경기도 부천시 옥산로 135, (춘의동)"
186,경기도,부천시,부천계남로점,"경기도 부천시 원미구 계남로 323,  (춘의동, 성진그린타운)"
187,경기도,부천시,부천고강점,"경기도 부천시 오정구 원종로 120,  (고강동, 대하에버그린빌라) 1동"
188,경기도,부천시,부천괴안점,"경기도 부천시 소사구 범안로 55, (괴안동)"
189,경기도,부천시,부천굿모닝점,"경기도 부천시 원미구 심중로 46, (심곡동)"
190,경기도,부천시,부천기둥점,"경기도 부천시 원미구 부흥로355번길 35, (심곡동)"
191,경기도,부천시,부천나눔점,경기도 부천시 원미구 부천로130번길 32
192,경기도,부천시,부천나이스점,"경기도 부천시 오정구 삼작로396번길 60,  (작동, 성진타운) 101동"
193,경기도,부천시,부천남부점,"경기도 부천시 소사구 자유로 67, (심곡본동)"
194,경기도,부천시,부천내동점,경기도 부천시 오정구 신흥로389번길 53
195,경기도,부천시,부천대학점,경기도 부천시 장말로352번길 44
196,경기도,부천시,부천도당공단점,경기도 부천시 부천로 274
197,경기도,부천시,부천도당점,"경기도 부천시 원미구 부천로 247, (도당동)"
198,경기도,부천시,부천동우주유소점,"경기도 부천시 오정구 삼작로 151, (내동)"
199,경기도,부천시,부천메디스타워점,"경기도 부천시 소사구 경인로 264, (심곡본동)"
200,경기도,부천시,부천범박점,"경기도 부천시 양지로92번길 40-1, (범박동)"
201,경기도,부천시,부천베스티안점,"경기도 부천시 소사구 경인로 150, (송내동)"
202,경기도,부천시,부천부성파인점,경기도 부천시 경인로 376
203,경기도,부천시,부천북도서관점,"경기도 부천시 원미구 삼작로 303,  (도당동, 성진그린타운) 103동"
204,경기도,부천시,부천북부그린점,"경기도 부천시 원미구 부천로6번길 34, (심곡동)"
205,경기도,부천시,부천북부점,"경기도 부천시 원미구 부천로3번길 29, (심곡동)"
206,,,부천산들점, 
207,경기도,부천시,부천상동스타점,"경기도 부천시 원미구 길주로 63, (상동, 스타팰리스2차) 124호"
208,경기도,부천시,부천상동원룸점,"경기도 부천시 원미구 석천로30번길 65, (상동, 대호빌딩)"
209,경기도,부천시,부천상일점,경기도 부천시 조마루로97번길 33-23 건우주택 (상동) 건우주택
210,경기도,부천시,부천서림테크노점,"경기도 부천시 원미구 도약로 314, (도당동)"
211,경기도,부천시,부천소사본점,"경기도 부천시 소사구 은성로 62, (소사본동)"
212,경기도,부천시,부천소사역점,"경기도 부천시 원미구 부일로 595, (소사동, 대흥센스빌)"
213,경기도,부천시,부천소사점,"경기도 부천시 소사구 소사로126번길 5, (소사본동)"
214,경기도,부천시,부천신흥로점,"경기도 부천시 원미구 신흥로59번길 28, (심곡동)"
215,경기도,부천시,부천신흥점,"경기도 부천시 오정구 중동로 418, (삼정동)"
216,경기도,부천시,부천심곡본동점,"경기도 부천시 소사구 성주로255번길 9, (심곡본동)"
217,경기도,부천시,부천심곡센터점,경기도 부천시 부흥로424번길 20
218,경기도,부천시,부천심곡점,"경기도 부천시 소사구 경인로234번길 7, (심곡본동)"
219,경기도,부천시,부천심곡현대점,"경기도 부천시 원미구 조마루로372번길 38, 심곡동  (심곡동) 1층"
220,경기도,부천시,부천아이파크점,경기도 부천시 약대로 3
221,경기도,부천시,부천앵무점,"경기도 부천시 오정구 원종로79번길 26, (원종동)"
222,경기도,부천시,부천여우고개점,"경기도 부천시 소사구 호현로 389, (소사본동)"
223,경기도,부천시,부천역사점,"경기도 부천시 소사구 경인로 362, 소사본동부천역사쇼핑몰 지(소사본동) 1층 하호"
224,경기도,부천시,부천예술고점,"경기도 부천시 원미구 길주로 177, (중동, 중동에스티마오피스텔) 106호"
225,경기도,부천시,부천오정구청점,"경기도 부천시 오정구 성오로 144, (오정동)"
226,경기도,부천시,부천오정산업단지2호,"경기도 부천시 오정구 산업로 18, (오정동)"
227,경기도,부천시,부천오정산업단지점,"경기도 부천시 오정구 산업로 46, (오정동)"
228,경기도,부천시,부천오정원룸점,"경기도 부천시 오정구 산업로120번길 4, (오정동)"
229,경기도,부천시,부천오정점,"경기도 부천시 오정구 오정로 209-4, (오정동)"
230,,,부천옥길점, 
231,경기도,부천시,부천원미점,"경기도 부천시 원미구 원미로 143, (원미동)"
232,경기도,부천시,부천원미탑점,"경기도 부천시 원미구 부천로86번길 65, (원미동, 대훈탑스빌)"
233,경기도,부천시,부천원종점,"경기도 부천시 오정구 삼작로 382, (원종동)"
234,경기도,부천시,부천위브점,"경기도 부천시 원미구 신흥로 190, (중동, 위브더스테이트1단지아파트) 101동 111호"
235,경기도,부천시,부천윌타운점,"경기도 부천시 원미구 부일로205번길 46, (상동, 윌타운)"
236,경기도,부천시,부천중앙점,"경기도 부천시 원미구 심중로 106,  (심곡동)"
237,경기도,부천시,부천진달래마을점,"경기도 부천시 원미구 계남로 72, (상동, 진달래마을효성아파트)"
238,경기도,부천시,부천춘의점,"경기도 부천시 원미구 부천로198번길 36, 춘의테크노파크1차아파트 103(춘의동) 104호"
239,경기도,부천시,부천테크노3단지점,경기도 부천시 오정구 석천로 345 부천테크노파크
240,경기도,부천시,부천테크노파크점,"경기도 부천시 오정구 석천로 344-1, (삼정동)"
241,경기도,부천시,부천현대점,"경기도 부천시 소사구 범안로 130-21, (범박동, 현대홈타운5단지아파트)"
242,경기도,부천시,부천화신점,"경기도 부천시 원미구 부일로 519, (심곡동)"
243,인천광역시,부평구,부평5동점,"인천광역시 부평구 부평문화로 131, (부평동)"
244,인천광역시,부평구,부평M타워점,"인천광역시 부평구 부흥로334번길 4, (부평동) 102호"
245,인천광역시,부평구,부평갈산2동점,"인천광역시 부평구 갈월서로 10, (갈산동)"
246,인천광역시,부평구,부평경인센터점,"인천광역시 부평구 백범로577번길 15-5, (십정동)"
247,인천광역시,부평구,부평골목길점,"인천광역시 부평구 경원대로 1377, (부평동)"
248,인천광역시,부평구,부평공원점,"인천광역시 부평구 길주남로 33, (부평동)"
249,부산광역시,중구,부평광복로점,"부산광역시 중구 광복로 22-1, (부평동1가)"
250,,,부평구청역사점, 
251,인천광역시,부평구,부평구청점,인천광역시 부평구 길주로 510
252,인천광역시,부평구,부평남부역점,"인천광역시 부평구 경인로 948, (부평동)"
253,인천광역시,부평구,부평다온점,"인천광역시 부평구 충선로73번길 36, (부평동)"
254,인천광역시,부평구,부평다운타운점,"인천광역시 부평구 대정로 66, (부평동)"
255,인천광역시,부평구,부평대로점,"인천광역시 부평구 부흥로 301, (부평동)"
256,인천광역시,부평구,부평도서관점,인천광역시 부평구 신트리로 18
257,인천광역시,부평구,부평동아점,"인천광역시 부평구 부흥로 245, 필지 부평동메디빌(부평동) 1호"
258,인천광역시,부평구,부평동암2호점,"인천광역시 부평구 동암광장로8번길 18, (십정동)"
259,인천광역시,부평구,부평동암남부역점,"인천광역시 부평구 동암남로 4, 리치프라자  (십정동)"
260,인천광역시,부평구,부평라일점,인천광역시 부평구 장제로 125
261,,,부평래미안점, 
262,인천광역시,부평구,부평마이빌점,"인천광역시 부평구 부평대로 102, (부평동, 대우마이빌)"
263,인천광역시,부평구,부평메인점,"인천광역시 부평구 대정로 81, (부평동)"
264,인천광역시,부평구,부평문화점,"인천광역시 부평구 부평문화로65번길 25, (부평동)"
265,인천광역시,부평구,부평부광2호점,"인천광역시 부평구 수변로9번길 4, 효정빌딩  (부개동)"
266,인천광역시,부평구,부평부광점,"인천광역시 부평구 부평대로63번길 10-103, (부평동)"
267,인천광역시,부평구,부평북부역점,"인천광역시 부평구 경원대로1363번길 42, (부평동)"
268,인천광역시,부평구,부평블루점,"인천광역시 부평구 시장로61번길 6, (부평동) 105호"
269,인천광역시,부평구,부평사랑점,"인천광역시 부평구 부흥로267번길 25, (부평동)"
270,인천광역시,부평구,부평산곡점,"인천광역시 부평구 안남로 260, (산곡동, 현대아파트)"
271,인천광역시,부평구,부평선경점,"인천광역시 부평구 장제로52번길 23, (부평동)"
272,인천광역시,부평구,부평성모점,인천광역시 부평구 경인로962번길 27
273,인천광역시,부평구,부평센트렉스점,"인천광역시 부평구 부평대로 301, 센트렉스빌딩  (청천동)"
274,인천광역시,부평구,부평시장역점,"인천광역시 부평구 부평대로 69, 부평시장  역(부평동) 지하층"
275,인천광역시,부평구,부평시장점,"인천광역시 부평구 주부토로 23, (부평동)"
276,인천광역시,부평구,부평아뜨리에점,"인천광역시 부평구 경원대로 1346, (부평동, 아뜨리에)"
277,인천광역시,부평구,부평아트점,인천광역시 부평구 이규보로95번길 25
278,인천광역시,계양구,부평앰코코리아점,인천광역시 계양구 아나지로 110 앰코테크놀로지코리아(주)
279,인천광역시,부평구,부평에이에프점,"인천광역시 부평구 경인로735번길 3, (십정동)"
280,인천광역시,부평구,부평역사1호점,"인천광역시 부평구 광장로 16, (부평동) 하선승강장"
281,인천광역시,부평구,부평역사2호점,"인천광역시 부평구 광장로 16,(부평동)  상선승강장"
282,인천광역시,부평구,부평우림점,"인천광역시 부평구 부평대로 283, 우림라이온스밸리  (청천동)"
283,인천광역시,부평구,부평일신동2호점,"인천광역시 부평구 일신로 8, (일신동)"
284,인천광역시,부평구,부평일신동점,"인천광역시 부평구 일신로14번길 16, (일신동)"
285,인천광역시,부평구,부평정일점,인천광역시 부평구 부흥북로58번길 19-4
286,인천광역시,부평구,부평제일점,"인천광역시 부평구 주부토로 74, (부평동)"
287,인천광역시,부평구,부평중부점,"인천광역시 부평구 부흥북로96번길 12, (부평동) 1층 103,104호"
288,인천광역시,부평구,부평지하상가점,"인천광역시 부평구 광장로 지하 15, (부평동) 지하부평역"
289,인천광역시,부평구,부평진선미점,"인천광역시 부평구 경원대로 1417, (부평동)"
290,인천광역시,부평구,부평코아점,"인천광역시 부평구 광장로 4, (부평동)"
291,부산광역시,중구,부평타워점,"부산광역시 중구 대청로 22, (부평동4가, 향원부평타워)"
292,인천광역시,부평구,부평한국점,"인천광역시 부평구 동수로 121, (부개동)"
293,인천광역시,부평구,부평해인2호점,인천광역시 부평구 원적로 471
294,인천광역시,부평구,부평해인점,인천광역시 부평구 원적로488번길 15
295,인천광역시,부평구,부평해피점,"인천광역시 부평구 경인로 903-1, (부평동)"
296,인천광역시,부평구,부평행복점,"인천광역시 부평구 남부역로 10, (부평동)"
297,인천광역시,부평구,부평향기점,"인천광역시 부평구 부흥로 366, (부평동)"
298,인천광역시,부평구,부평현대점,"인천광역시 부평구 화랑로 14, 상건물 (산곡동) 1층 101호"
299,인천광역시,부평구,부평형제점,"인천광역시 부평구 광장로30번길 78, (부평동, 다빈아파트) 101호"
300,서울특별시,서대문구,북가좌1동점,"서울특별시 서대문구 거북골로 223, (북가좌동)"
301,서울특별시,서대문구,북가좌공원점,"서울특별시 서대문구 증가로20가길 82,  (북가좌동) 1층"
302,서울특별시,서대문구,북가좌뉴욕점,"서울특별시 서대문구 거북골로20길 53-41, (북가좌동, 영주아트빌) 1층 101호"
303,서울특별시,서대문구,북가좌삼거리점,"서울특별시 서대문구 수색로 144, (북가좌동)"
304,서울특별시,서대문구,북가좌에셀점,"서울특별시 서대문구 응암로2길 10, (북가좌동)"
